filename,filepath,mask_filename,mask_filepath,extra_masks,class,is_negative,split
malignant (122).png,dataset/malignant/malignant (122).png,malignant (122)_mask.png,dataset/malignant/malignant (122)_mask.png,[],malignant,False,train
malignant (123).png,dataset/malignant/malignant (123).png,malignant (123)_mask.png,dataset/malignant/malignant (123)_mask.png,[],malignant,False,train
malignant (124).png,dataset/malignant/malignant (124).png,malignant (124)_mask.png,dataset/malignant/malignant (124)_mask.png,[],malignant,False,train
malignant (125).png,dataset/malignant/malignant (125).png,malignant (125)_mask.png,dataset/malignant/malignant (125)_mask.png,[],malignant,False,train
malignant (126).png,dataset/malignant/malignant (126).png,malignant (126)_mask.png,dataset/malignant/malignant (126)_mask.png,[],malignant,False,train
malignant (127).png,dataset/malignant/malignant (127).png,malignant (127)_mask.png,dataset/malignant/malignant (127)_mask.png,[],malignant,False,test
malignant (128).png,dataset/malignant/malignant (128).png,malignant (128)_mask.png,dataset/malignant/malignant (128)_mask.png,[],malignant,False,train
malignant (129).png,dataset/malignant/malignant (129).png,malignant (129)_mask.png,dataset/malignant/malignant (129)_mask.png,[],malignant,False,train
malignant (13).png,dataset/malignant/malignant (13).png,malignant (13)_mask.png,dataset/malignant/malignant (13)_mask.png,[],malignant,False,train
malignant (130).png,dataset/malignant/malignant (130).png,malignant (130)_mask.png,dataset/malignant/malignant (130)_mask.png,[],malignant,False,train
malignant (131).png,dataset/malignant/malignant (131).png,malignant (131)_mask.png,dataset/malignant/malignant (131)_mask.png,[],malignant,False,train
malignant (132).png,dataset/malignant/malignant (132).png,malignant (132)_mask.png,dataset/malignant/malignant (132)_mask.png,[],malignant,False,train
malignant (133).png,dataset/malignant/malignant (133).png,malignant (133)_mask.png,dataset/malignant/malignant (133)_mask.png,[],malignant,False,val
malignant (134).png,dataset/malignant/malignant (134).png,malignant (134)_mask.png,dataset/malignant/malignant (134)_mask.png,[],malignant,False,train
malignant (135).png,dataset/malignant/malignant (135).png,malignant (135)_mask.png,dataset/malignant/malignant (135)_mask.png,[],malignant,False,train
malignant (136).png,dataset/malignant/malignant (136).png,malignant (136)_mask.png,dataset/malignant/malignant (136)_mask.png,[],malignant,False,train
malignant (137).png,dataset/malignant/malignant (137).png,malignant (137)_mask.png,dataset/malignant/malignant (137)_mask.png,[],malignant,False,train
malignant (138).png,dataset/malignant/malignant (138).png,malignant (138)_mask.png,dataset/malignant/malignant (138)_mask.png,[],malignant,False,train
malignant (139).png,dataset/malignant/malignant (139).png,malignant (139)_mask.png,dataset/malignant/malignant (139)_mask.png,[],malignant,False,train
malignant (14).png,dataset/malignant/malignant (14).png,malignant (14)_mask.png,dataset/malignant/malignant (14)_mask.png,[],malignant,False,train
malignant (140).png,dataset/malignant/malignant (140).png,malignant (140)_mask.png,dataset/malignant/malignant (140)_mask.png,[],malignant,False,train
malignant (141).png,dataset/malignant/malignant (141).png,malignant (141)_mask.png,dataset/malignant/malignant (141)_mask.png,[],malignant,False,val
malignant (142).png,dataset/malignant/malignant (142).png,malignant (142)_mask.png,dataset/malignant/malignant (142)_mask.png,[],malignant,False,train
malignant (143).png,dataset/malignant/malignant (143).png,malignant (143)_mask.png,dataset/malignant/malignant (143)_mask.png,[],malignant,False,train
malignant (144).png,dataset/malignant/malignant (144).png,malignant (144)_mask.png,dataset/malignant/malignant (144)_mask.png,[],malignant,False,test
malignant (145).png,dataset/malignant/malignant (145).png,malignant (145)_mask.png,dataset/malignant/malignant (145)_mask.png,[],malignant,False,train
malignant (146).png,dataset/malignant/malignant (146).png,malignant (146)_mask.png,dataset/malignant/malignant (146)_mask.png,[],malignant,False,train
malignant (147).png,dataset/malignant/malignant (147).png,malignant (147)_mask.png,dataset/malignant/malignant (147)_mask.png,[],malignant,False,val
malignant (148).png,dataset/malignant/malignant (148).png,malignant (148)_mask.png,dataset/malignant/malignant (148)_mask.png,[],malignant,False,train
malignant (149).png,dataset/malignant/malignant (149).png,malignant (149)_mask.png,dataset/malignant/malignant (149)_mask.png,[],malignant,False,train
malignant (15).png,dataset/malignant/malignant (15).png,malignant (15)_mask.png,dataset/malignant/malignant (15)_mask.png,[],malignant,False,train
malignant (150).png,dataset/malignant/malignant (150).png,malignant (150)_mask.png,dataset/malignant/malignant (150)_mask.png,[],malignant,False,test
malignant (151).png,dataset/malignant/malignant (151).png,malignant (151)_mask.png,dataset/malignant/malignant (151)_mask.png,[],malignant,False,test
malignant (152).png,dataset/malignant/malignant (152).png,malignant (152)_mask.png,dataset/malignant/malignant (152)_mask.png,[],malignant,False,train
malignant (153).png,dataset/malignant/malignant (153).png,malignant (153)_mask.png,dataset/malignant/malignant (153)_mask.png,[],malignant,False,train
malignant (154).png,dataset/malignant/malignant (154).png,malignant (154)_mask.png,dataset/malignant/malignant (154)_mask.png,[],malignant,False,train
malignant (155).png,dataset/malignant/malignant (155).png,malignant (155)_mask.png,dataset/malignant/malignant (155)_mask.png,[],malignant,False,test
malignant (156).png,dataset/malignant/malignant (156).png,malignant (156)_mask.png,dataset/malignant/malignant (156)_mask.png,[],malignant,False,train
malignant (157).png,dataset/malignant/malignant (157).png,malignant (157)_mask.png,dataset/malignant/malignant (157)_mask.png,[],malignant,False,train
malignant (158).png,dataset/malignant/malignant (158).png,malignant (158)_mask.png,dataset/malignant/malignant (158)_mask.png,[],malignant,False,train
malignant (159).png,dataset/malignant/malignant (159).png,malignant (159)_mask.png,dataset/malignant/malignant (159)_mask.png,[],malignant,False,val
malignant (16).png,dataset/malignant/malignant (16).png,malignant (16)_mask.png,dataset/malignant/malignant (16)_mask.png,[],malignant,False,train
malignant (160).png,dataset/malignant/malignant (160).png,malignant (160)_mask.png,dataset/malignant/malignant (160)_mask.png,[],malignant,False,test
malignant (161).png,dataset/malignant/malignant (161).png,malignant (161)_mask.png,dataset/malignant/malignant (161)_mask.png,[],malignant,False,test
malignant (162).png,dataset/malignant/malignant (162).png,malignant (162)_mask.png,dataset/malignant/malignant (162)_mask.png,[],malignant,False,val
malignant (163).png,dataset/malignant/malignant (163).png,malignant (163)_mask.png,dataset/malignant/malignant (163)_mask.png,[],malignant,False,train
malignant (164).png,dataset/malignant/malignant (164).png,malignant (164)_mask.png,dataset/malignant/malignant (164)_mask.png,[],malignant,False,test
malignant (165).png,dataset/malignant/malignant (165).png,malignant (165)_mask.png,dataset/malignant/malignant (165)_mask.png,[],malignant,False,train
malignant (166).png,dataset/malignant/malignant (166).png,malignant (166)_mask.png,dataset/malignant/malignant (166)_mask.png,[],malignant,False,train
malignant (167).png,dataset/malignant/malignant (167).png,malignant (167)_mask.png,dataset/malignant/malignant (167)_mask.png,[],malignant,False,train
malignant (168).png,dataset/malignant/malignant (168).png,malignant (168)_mask.png,dataset/malignant/malignant (168)_mask.png,[],malignant,False,train
malignant (169).png,dataset/malignant/malignant (169).png,malignant (169)_mask.png,dataset/malignant/malignant (169)_mask.png,[],malignant,False,train
malignant (17).png,dataset/malignant/malignant (17).png,malignant (17)_mask.png,dataset/malignant/malignant (17)_mask.png,[],malignant,False,train
malignant (170).png,dataset/malignant/malignant (170).png,malignant (170)_mask.png,dataset/malignant/malignant (170)_mask.png,[],malignant,False,train
malignant (171).png,dataset/malignant/malignant (171).png,malignant (171)_mask.png,dataset/malignant/malignant (171)_mask.png,[],malignant,False,val
malignant (172).png,dataset/malignant/malignant (172).png,malignant (172)_mask.png,dataset/malignant/malignant (172)_mask.png,[],malignant,False,train
malignant (173).png,dataset/malignant/malignant (173).png,malignant (173)_mask.png,dataset/malignant/malignant (173)_mask.png,[],malignant,False,test
malignant (174).png,dataset/malignant/malignant (174).png,malignant (174)_mask.png,dataset/malignant/malignant (174)_mask.png,[],malignant,False,train
malignant (175).png,dataset/malignant/malignant (175).png,malignant (175)_mask.png,dataset/malignant/malignant (175)_mask.png,[],malignant,False,test
malignant (176).png,dataset/malignant/malignant (176).png,malignant (176)_mask.png,dataset/malignant/malignant (176)_mask.png,[],malignant,False,train
malignant (177).png,dataset/malignant/malignant (177).png,malignant (177)_mask.png,dataset/malignant/malignant (177)_mask.png,[],malignant,False,train
malignant (178).png,dataset/malignant/malignant (178).png,malignant (178)_mask.png,dataset/malignant/malignant (178)_mask.png,[],malignant,False,train
malignant (179).png,dataset/malignant/malignant (179).png,malignant (179)_mask.png,dataset/malignant/malignant (179)_mask.png,[],malignant,False,train
malignant (18).png,dataset/malignant/malignant (18).png,malignant (18)_mask.png,dataset/malignant/malignant (18)_mask.png,[],malignant,False,test
malignant (180).png,dataset/malignant/malignant (180).png,malignant (180)_mask.png,dataset/malignant/malignant (180)_mask.png,[],malignant,False,test
malignant (181).png,dataset/malignant/malignant (181).png,malignant (181)_mask.png,dataset/malignant/malignant (181)_mask.png,[],malignant,False,train
malignant (182).png,dataset/malignant/malignant (182).png,malignant (182)_mask.png,dataset/malignant/malignant (182)_mask.png,[],malignant,False,train
malignant (183).png,dataset/malignant/malignant (183).png,malignant (183)_mask.png,dataset/malignant/malignant (183)_mask.png,[],malignant,False,train
malignant (184).png,dataset/malignant/malignant (184).png,malignant (184)_mask.png,dataset/malignant/malignant (184)_mask.png,[],malignant,False,train
malignant (185).png,dataset/malignant/malignant (185).png,malignant (185)_mask.png,dataset/malignant/malignant (185)_mask.png,[],malignant,False,val
malignant (186).png,dataset/malignant/malignant (186).png,malignant (186)_mask.png,dataset/malignant/malignant (186)_mask.png,[],malignant,False,train
malignant (187).png,dataset/malignant/malignant (187).png,malignant (187)_mask.png,dataset/malignant/malignant (187)_mask.png,[],malignant,False,val
malignant (188).png,dataset/malignant/malignant (188).png,malignant (188)_mask.png,dataset/malignant/malignant (188)_mask.png,[],malignant,False,train
malignant (189).png,dataset/malignant/malignant (189).png,malignant (189)_mask.png,dataset/malignant/malignant (189)_mask.png,[],malignant,False,train
malignant (19).png,dataset/malignant/malignant (19).png,malignant (19)_mask.png,dataset/malignant/malignant (19)_mask.png,[],malignant,False,train
malignant (190).png,dataset/malignant/malignant (190).png,malignant (190)_mask.png,dataset/malignant/malignant (190)_mask.png,[],malignant,False,val
malignant (191).png,dataset/malignant/malignant (191).png,malignant (191)_mask.png,dataset/malignant/malignant (191)_mask.png,[],malignant,False,train
malignant (192).png,dataset/malignant/malignant (192).png,malignant (192)_mask.png,dataset/malignant/malignant (192)_mask.png,[],malignant,False,train
malignant (193).png,dataset/malignant/malignant (193).png,malignant (193)_mask.png,dataset/malignant/malignant (193)_mask.png,[],malignant,False,val
malignant (194).png,dataset/malignant/malignant (194).png,malignant (194)_mask.png,dataset/malignant/malignant (194)_mask.png,[],malignant,False,train
malignant (195).png,dataset/malignant/malignant (195).png,malignant (195)_mask.png,dataset/malignant/malignant (195)_mask.png,[],malignant,False,train
malignant (196).png,dataset/malignant/malignant (196).png,malignant (196)_mask.png,dataset/malignant/malignant (196)_mask.png,[],malignant,False,train
malignant (197).png,dataset/malignant/malignant (197).png,malignant (197)_mask.png,dataset/malignant/malignant (197)_mask.png,[],malignant,False,test
malignant (198).png,dataset/malignant/malignant (198).png,malignant (198)_mask.png,dataset/malignant/malignant (198)_mask.png,[],malignant,False,train
malignant (199).png,dataset/malignant/malignant (199).png,malignant (199)_mask.png,dataset/malignant/malignant (199)_mask.png,[],malignant,False,val
malignant (2).png,dataset/malignant/malignant (2).png,malignant (2)_mask.png,dataset/malignant/malignant (2)_mask.png,[],malignant,False,train
malignant (20).png,dataset/malignant/malignant (20).png,malignant (20)_mask.png,dataset/malignant/malignant (20)_mask.png,[],malignant,False,val
malignant (200).png,dataset/malignant/malignant (200).png,malignant (200)_mask.png,dataset/malignant/malignant (200)_mask.png,[],malignant,False,train
malignant (201).png,dataset/malignant/malignant (201).png,malignant (201)_mask.png,dataset/malignant/malignant (201)_mask.png,[],malignant,False,test
malignant (202).png,dataset/malignant/malignant (202).png,malignant (202)_mask.png,dataset/malignant/malignant (202)_mask.png,[],malignant,False,train
malignant (203).png,dataset/malignant/malignant (203).png,malignant (203)_mask.png,dataset/malignant/malignant (203)_mask.png,[],malignant,False,train
malignant (204).png,dataset/malignant/malignant (204).png,malignant (204)_mask.png,dataset/malignant/malignant (204)_mask.png,[],malignant,False,train
malignant (205).png,dataset/malignant/malignant (205).png,malignant (205)_mask.png,dataset/malignant/malignant (205)_mask.png,[],malignant,False,train
malignant (206).png,dataset/malignant/malignant (206).png,malignant (206)_mask.png,dataset/malignant/malignant (206)_mask.png,[],malignant,False,train
malignant (207).png,dataset/malignant/malignant (207).png,malignant (207)_mask.png,dataset/malignant/malignant (207)_mask.png,[],malignant,False,train
malignant (208).png,dataset/malignant/malignant (208).png,malignant (208)_mask.png,dataset/malignant/malignant (208)_mask.png,[],malignant,False,val
malignant (209).png,dataset/malignant/malignant (209).png,malignant (209)_mask.png,dataset/malignant/malignant (209)_mask.png,[],malignant,False,train
malignant (21).png,dataset/malignant/malignant (21).png,malignant (21)_mask.png,dataset/malignant/malignant (21)_mask.png,[],malignant,False,train
malignant (210).png,dataset/malignant/malignant (210).png,malignant (210)_mask.png,dataset/malignant/malignant (210)_mask.png,[],malignant,False,train
malignant (22).png,dataset/malignant/malignant (22).png,malignant (22)_mask.png,dataset/malignant/malignant (22)_mask.png,[],malignant,False,train
malignant (23).png,dataset/malignant/malignant (23).png,malignant (23)_mask.png,dataset/malignant/malignant (23)_mask.png,[],malignant,False,train
malignant (24).png,dataset/malignant/malignant (24).png,malignant (24)_mask.png,dataset/malignant/malignant (24)_mask.png,[],malignant,False,train
malignant (25).png,dataset/malignant/malignant (25).png,malignant (25)_mask.png,dataset/malignant/malignant (25)_mask.png,[],malignant,False,train
malignant (26).png,dataset/malignant/malignant (26).png,malignant (26)_mask.png,dataset/malignant/malignant (26)_mask.png,[],malignant,False,train
malignant (27).png,dataset/malignant/malignant (27).png,malignant (27)_mask.png,dataset/malignant/malignant (27)_mask.png,[],malignant,False,test
malignant (28).png,dataset/malignant/malignant (28).png,malignant (28)_mask.png,dataset/malignant/malignant (28)_mask.png,[],malignant,False,train
malignant (29).png,dataset/malignant/malignant (29).png,malignant (29)_mask.png,dataset/malignant/malignant (29)_mask.png,[],malignant,False,train
malignant (3).png,dataset/malignant/malignant (3).png,malignant (3)_mask.png,dataset/malignant/malignant (3)_mask.png,[],malignant,False,test
malignant (30).png,dataset/malignant/malignant (30).png,malignant (30)_mask.png,dataset/malignant/malignant (30)_mask.png,[],malignant,False,train
malignant (31).png,dataset/malignant/malignant (31).png,malignant (31)_mask.png,dataset/malignant/malignant (31)_mask.png,[],malignant,False,train
malignant (32).png,dataset/malignant/malignant (32).png,malignant (32)_mask.png,dataset/malignant/malignant (32)_mask.png,[],malignant,False,train
malignant (33).png,dataset/malignant/malignant (33).png,malignant (33)_mask.png,dataset/malignant/malignant (33)_mask.png,[],malignant,False,train
malignant (34).png,dataset/malignant/malignant (34).png,malignant (34)_mask.png,dataset/malignant/malignant (34)_mask.png,[],malignant,False,train
malignant (35).png,dataset/malignant/malignant (35).png,malignant (35)_mask.png,dataset/malignant/malignant (35)_mask.png,[],malignant,False,train
malignant (36).png,dataset/malignant/malignant (36).png,malignant (36)_mask.png,dataset/malignant/malignant (36)_mask.png,[],malignant,False,train
malignant (37).png,dataset/malignant/malignant (37).png,malignant (37)_mask.png,dataset/malignant/malignant (37)_mask.png,[],malignant,False,train
malignant (38).png,dataset/malignant/malignant (38).png,malignant (38)_mask.png,dataset/malignant/malignant (38)_mask.png,[],malignant,False,train
malignant (39).png,dataset/malignant/malignant (39).png,malignant (39)_mask.png,dataset/malignant/malignant (39)_mask.png,[],malignant,False,train
malignant (4).png,dataset/malignant/malignant (4).png,malignant (4)_mask.png,dataset/malignant/malignant (4)_mask.png,[],malignant,False,val
malignant (40).png,dataset/malignant/malignant (40).png,malignant (40)_mask.png,dataset/malignant/malignant (40)_mask.png,[],malignant,False,test
malignant (41).png,dataset/malignant/malignant (41).png,malignant (41)_mask.png,dataset/malignant/malignant (41)_mask.png,[],malignant,False,train
malignant (42).png,dataset/malignant/malignant (42).png,malignant (42)_mask.png,dataset/malignant/malignant (42)_mask.png,[],malignant,False,train
malignant (43).png,dataset/malignant/malignant (43).png,malignant (43)_mask.png,dataset/malignant/malignant (43)_mask.png,[],malignant,False,test
malignant (44).png,dataset/malignant/malignant (44).png,malignant (44)_mask.png,dataset/malignant/malignant (44)_mask.png,[],malignant,False,val
malignant (45).png,dataset/malignant/malignant (45).png,malignant (45)_mask.png,dataset/malignant/malignant (45)_mask.png,[],malignant,False,val
malignant (46).png,dataset/malignant/malignant (46).png,malignant (46)_mask.png,dataset/malignant/malignant (46)_mask.png,[],malignant,False,train
malignant (47).png,dataset/malignant/malignant (47).png,malignant (47)_mask.png,dataset/malignant/malignant (47)_mask.png,[],malignant,False,train
malignant (48).png,dataset/malignant/malignant (48).png,malignant (48)_mask.png,dataset/malignant/malignant (48)_mask.png,[],malignant,False,train
malignant (49).png,dataset/malignant/malignant (49).png,malignant (49)_mask.png,dataset/malignant/malignant (49)_mask.png,[],malignant,False,train
malignant (5).png,dataset/malignant/malignant (5).png,malignant (5)_mask.png,dataset/malignant/malignant (5)_mask.png,[],malignant,False,test
malignant (50).png,dataset/malignant/malignant (50).png,malignant (50)_mask.png,dataset/malignant/malignant (50)_mask.png,[],malignant,False,test
malignant (51).png,dataset/malignant/malignant (51).png,malignant (51)_mask.png,dataset/malignant/malignant (51)_mask.png,[],malignant,False,train
malignant (52).png,dataset/malignant/malignant (52).png,malignant (52)_mask.png,dataset/malignant/malignant (52)_mask.png,[],malignant,False,test
malignant (53).png,dataset/malignant/malignant (53).png,malignant (53)_mask.png,dataset/malignant/malignant (53)_mask.png,['dataset/malignant/malignant (53)_mask_1.png'],malignant,False,train
malignant (54).png,dataset/malignant/malignant (54).png,malignant (54)_mask.png,dataset/malignant/malignant (54)_mask.png,[],malignant,False,val
malignant (55).png,dataset/malignant/malignant (55).png,malignant (55)_mask.png,dataset/malignant/malignant (55)_mask.png,[],malignant,False,train
malignant (56).png,dataset/malignant/malignant (56).png,malignant (56)_mask.png,dataset/malignant/malignant (56)_mask.png,[],malignant,False,train
malignant (57).png,dataset/malignant/malignant (57).png,malignant (57)_mask.png,dataset/malignant/malignant (57)_mask.png,[],malignant,False,val
malignant (58).png,dataset/malignant/malignant (58).png,malignant (58)_mask.png,dataset/malignant/malignant (58)_mask.png,[],malignant,False,val
malignant (59).png,dataset/malignant/malignant (59).png,malignant (59)_mask.png,dataset/malignant/malignant (59)_mask.png,[],malignant,False,train
malignant (6).png,dataset/malignant/malignant (6).png,malignant (6)_mask.png,dataset/malignant/malignant (6)_mask.png,[],malignant,False,val
malignant (60).png,dataset/malignant/malignant (60).png,malignant (60)_mask.png,dataset/malignant/malignant (60)_mask.png,[],malignant,False,train
malignant (61).png,dataset/malignant/malignant (61).png,malignant (61)_mask.png,dataset/malignant/malignant (61)_mask.png,[],malignant,False,train
malignant (62).png,dataset/malignant/malignant (62).png,malignant (62)_mask.png,dataset/malignant/malignant (62)_mask.png,[],malignant,False,train
malignant (63).png,dataset/malignant/malignant (63).png,malignant (63)_mask.png,dataset/malignant/malignant (63)_mask.png,[],malignant,False,train
malignant (64).png,dataset/malignant/malignant (64).png,malignant (64)_mask.png,dataset/malignant/malignant (64)_mask.png,[],malignant,False,val
malignant (65).png,dataset/malignant/malignant (65).png,malignant (65)_mask.png,dataset/malignant/malignant (65)_mask.png,[],malignant,False,train
malignant (66).png,dataset/malignant/malignant (66).png,malignant (66)_mask.png,dataset/malignant/malignant (66)_mask.png,[],malignant,False,train
malignant (67).png,dataset/malignant/malignant (67).png,malignant (67)_mask.png,dataset/malignant/malignant (67)_mask.png,[],malignant,False,val
malignant (68).png,dataset/malignant/malignant (68).png,malignant (68)_mask.png,dataset/malignant/malignant (68)_mask.png,[],malignant,False,test
malignant (69).png,dataset/malignant/malignant (69).png,malignant (69)_mask.png,dataset/malignant/malignant (69)_mask.png,[],malignant,False,train
malignant (7).png,dataset/malignant/malignant (7).png,malignant (7)_mask.png,dataset/malignant/malignant (7)_mask.png,[],malignant,False,test
malignant (70).png,dataset/malignant/malignant (70).png,malignant (70)_mask.png,dataset/malignant/malignant (70)_mask.png,[],malignant,False,test
malignant (71).png,dataset/malignant/malignant (71).png,malignant (71)_mask.png,dataset/malignant/malignant (71)_mask.png,[],malignant,False,train
malignant (72).png,dataset/malignant/malignant (72).png,malignant (72)_mask.png,dataset/malignant/malignant (72)_mask.png,[],malignant,False,train
malignant (73).png,dataset/malignant/malignant (73).png,malignant (73)_mask.png,dataset/malignant/malignant (73)_mask.png,[],malignant,False,train
malignant (74).png,dataset/malignant/malignant (74).png,malignant (74)_mask.png,dataset/malignant/malignant (74)_mask.png,[],malignant,False,train
malignant (75).png,dataset/malignant/malignant (75).png,malignant (75)_mask.png,dataset/malignant/malignant (75)_mask.png,[],malignant,False,train
malignant (76).png,dataset/malignant/malignant (76).png,malignant (76)_mask.png,dataset/malignant/malignant (76)_mask.png,[],malignant,False,train
malignant (77).png,dataset/malignant/malignant (77).png,malignant (77)_mask.png,dataset/malignant/malignant (77)_mask.png,[],malignant,False,test
malignant (78).png,dataset/malignant/malignant (78).png,malignant (78)_mask.png,dataset/malignant/malignant (78)_mask.png,[],malignant,False,train
malignant (79).png,dataset/malignant/malignant (79).png,malignant (79)_mask.png,dataset/malignant/malignant (79)_mask.png,[],malignant,False,train
malignant (8).png,dataset/malignant/malignant (8).png,malignant (8)_mask.png,dataset/malignant/malignant (8)_mask.png,[],malignant,False,test
malignant (80).png,dataset/malignant/malignant (80).png,malignant (80)_mask.png,dataset/malignant/malignant (80)_mask.png,[],malignant,False,train
malignant (81).png,dataset/malignant/malignant (81).png,malignant (81)_mask.png,dataset/malignant/malignant (81)_mask.png,[],malignant,False,val
malignant (82).png,dataset/malignant/malignant (82).png,malignant (82)_mask.png,dataset/malignant/malignant (82)_mask.png,[],malignant,False,train
malignant (83).png,dataset/malignant/malignant (83).png,malignant (83)_mask.png,dataset/malignant/malignant (83)_mask.png,[],malignant,False,train
malignant (84).png,dataset/malignant/malignant (84).png,malignant (84)_mask.png,dataset/malignant/malignant (84)_mask.png,[],malignant,False,val
malignant (85).png,dataset/malignant/malignant (85).png,malignant (85)_mask.png,dataset/malignant/malignant (85)_mask.png,[],malignant,False,train
malignant (86).png,dataset/malignant/malignant (86).png,malignant (86)_mask.png,dataset/malignant/malignant (86)_mask.png,[],malignant,False,train
malignant (87).png,dataset/malignant/malignant (87).png,malignant (87)_mask.png,dataset/malignant/malignant (87)_mask.png,[],malignant,False,train
malignant (88).png,dataset/malignant/malignant (88).png,malignant (88)_mask.png,dataset/malignant/malignant (88)_mask.png,[],malignant,False,test
malignant (89).png,dataset/malignant/malignant (89).png,malignant (89)_mask.png,dataset/malignant/malignant (89)_mask.png,[],malignant,False,test
malignant (9).png,dataset/malignant/malignant (9).png,malignant (9)_mask.png,dataset/malignant/malignant (9)_mask.png,[],malignant,False,val
malignant (90).png,dataset/malignant/malignant (90).png,malignant (90)_mask.png,dataset/malignant/malignant (90)_mask.png,[],malignant,False,train
malignant (91).png,dataset/malignant/malignant (91).png,malignant (91)_mask.png,dataset/malignant/malignant (91)_mask.png,[],malignant,False,train
malignant (92).png,dataset/malignant/malignant (92).png,malignant (92)_mask.png,dataset/malignant/malignant (92)_mask.png,[],malignant,False,train
malignant (93).png,dataset/malignant/malignant (93).png,malignant (93)_mask.png,dataset/malignant/malignant (93)_mask.png,[],malignant,False,test
malignant (94).png,dataset/malignant/malignant (94).png,malignant (94)_mask.png,dataset/malignant/malignant (94)_mask.png,[],malignant,False,train
malignant (95).png,dataset/malignant/malignant (95).png,malignant (95)_mask.png,dataset/malignant/malignant (95)_mask.png,[],malignant,False,train
malignant (96).png,dataset/malignant/malignant (96).png,malignant (96)_mask.png,dataset/malignant/malignant (96)_mask.png,[],malignant,False,val
malignant (97).png,dataset/malignant/malignant (97).png,malignant (97)_mask.png,dataset/malignant/malignant (97)_mask.png,[],malignant,False,train
malignant (98).png,dataset/malignant/malignant (98).png,malignant (98)_mask.png,dataset/malignant/malignant (98)_mask.png,[],malignant,False,train
malignant (99).png,dataset/malignant/malignant (99).png,malignant (99)_mask.png,dataset/malignant/malignant (99)_mask.png,[],malignant,False,train
normal (1).png,dataset/normal/normal (1).png,normal (1)_mask.png,dataset/normal/normal (1)_mask.png,[],normal,True,test
normal (10).png,dataset/normal/normal (10).png,normal (10)_mask.png,dataset/normal/normal (10)_mask.png,[],normal,True,train
normal (100).png,dataset/normal/normal (100).png,normal (100)_mask.png,dataset/normal/normal (100)_mask.png,[],normal,True,val
normal (101).png,dataset/normal/normal (101).png,normal (101)_mask.png,dataset/normal/normal (101)_mask.png,[],normal,True,test
normal (102).png,dataset/normal/normal (102).png,normal (102)_mask.png,dataset/normal/normal (102)_mask.png,[],normal,True,test
normal (103).png,dataset/normal/normal (103).png,normal (103)_mask.png,dataset/normal/normal (103)_mask.png,[],normal,True,train
normal (104).png,dataset/normal/normal (104).png,normal (104)_mask.png,dataset/normal/normal (104)_mask.png,[],normal,True,test
normal (105).png,dataset/normal/normal (105).png,normal (105)_mask.png,dataset/normal/normal (105)_mask.png,[],normal,True,train
normal (106).png,dataset/normal/normal (106).png,normal (106)_mask.png,dataset/normal/normal (106)_mask.png,[],normal,True,val
normal (107).png,dataset/normal/normal (107).png,normal (107)_mask.png,dataset/normal/normal (107)_mask.png,[],normal,True,train
normal (108).png,dataset/normal/normal (108).png,normal (108)_mask.png,dataset/normal/normal (108)_mask.png,[],normal,True,train
normal (109).png,dataset/normal/normal (109).png,normal (109)_mask.png,dataset/normal/normal (109)_mask.png,[],normal,True,train
normal (11).png,dataset/normal/normal (11).png,normal (11)_mask.png,dataset/normal/normal (11)_mask.png,[],normal,True,test
normal (110).png,dataset/normal/normal (110).png,normal (110)_mask.png,dataset/normal/normal (110)_mask.png,[],normal,True,train
normal (111).png,dataset/normal/normal (111).png,normal (111)_mask.png,dataset/normal/normal (111)_mask.png,[],normal,True,train
normal (112).png,dataset/normal/normal (112).png,normal (112)_mask.png,dataset/normal/normal (112)_mask.png,[],normal,True,train
normal (113).png,dataset/normal/normal (113).png,normal (113)_mask.png,dataset/normal/normal (113)_mask.png,[],normal,True,train
normal (114).png,dataset/normal/normal (114).png,normal (114)_mask.png,dataset/normal/normal (114)_mask.png,[],normal,True,train
normal (115).png,dataset/normal/normal (115).png,normal (115)_mask.png,dataset/normal/normal (115)_mask.png,[],normal,True,val
normal (116).png,dataset/normal/normal (116).png,normal (116)_mask.png,dataset/normal/normal (116)_mask.png,[],normal,True,train
normal (117).png,dataset/normal/normal (117).png,normal (117)_mask.png,dataset/normal/normal (117)_mask.png,[],normal,True,train
normal (118).png,dataset/normal/normal (118).png,normal (118)_mask.png,dataset/normal/normal (118)_mask.png,[],normal,True,train
normal (119).png,dataset/normal/normal (119).png,normal (119)_mask.png,dataset/normal/normal (119)_mask.png,[],normal,True,test
normal (12).png,dataset/normal/normal (12).png,normal (12)_mask.png,dataset/normal/normal (12)_mask.png,[],normal,True,train
normal (120).png,dataset/normal/normal (120).png,normal (120)_mask.png,dataset/normal/normal (120)_mask.png,[],normal,True,train
normal (121).png,dataset/normal/normal (121).png,normal (121)_mask.png,dataset/normal/normal (121)_mask.png,[],normal,True,train
normal (122).png,dataset/normal/normal (122).png,normal (122)_mask.png,dataset/normal/normal (122)_mask.png,[],normal,True,train
normal (123).png,dataset/normal/normal (123).png,normal (123)_mask.png,dataset/normal/normal (123)_mask.png,[],normal,True,train
normal (124).png,dataset/normal/normal (124).png,normal (124)_mask.png,dataset/normal/normal (124)_mask.png,[],normal,True,train
normal (125).png,dataset/normal/normal (125).png,normal (125)_mask.png,dataset/normal/normal (125)_mask.png,[],normal,True,train
